investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,date_anomaly_flag
INV001166,2095-04-08,119599,SIP,4748,Punjab,Chandigarh,T30,26-35,Male,21.4,Mandate,Verified,True
INV000046,2095-05-25,119599,SIP,17888,Gujarat,Ahmedabad,T30,26-35,Female,24.5,UPI,Verified,True
INV002190,2095-07-01,119599,Lumpsum,373137,Uttar Pradesh,Kanpur,B30,36-45,Female,58.7,Mandate,Verified,True
INV003237,2095-09-18,119599,Lumpsum,103661,Delhi,Gurugram,T30,46-55,Male,66.7,Mandate,Verified,True
INV001409,2095-10-09,119599,SIP,3169,Haryana,Faridabad,B30,18-25,Male,4.5,Mandate,Pending,True
INV003981,2095-11-01,119599,SIP,1153,Haryana,Faridabad,B30,46-55,Male,46.7,Mandate,Verified,True
INV004997,2096-03-31,119599,SIP,29417,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,Mandate,Verified,True
INV001371,2096-05-09,119599,Lumpsum,214285,Tamil Nadu,Coimbatore,B30,26-35,Male,22.9,Net Banking,Verified,True
INV004660,2096-07-16,119599,SIP,4993,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Net Banking,Verified,True
INV001518,2096-07-18,119599,SIP,16494,Karnataka,Mysore,B30,18-25,Male,3.9,Cheque,Verified,True
INV003110,2096-07-27,119599,SIP,2954,Rajasthan,Jaipur,T30,26-35,Male,9.0,UPI,Verified,True
INV001287,2096-10-30,119599,SIP,2692,Telangana,Hyderabad,T30,36-45,Female,19.1,Cheque,Verified,True
INV001579,2096-12-18,119599,SIP,2364,Karnataka,Bangalore,T30,46-55,Male,71.1,UPI,Verified,True
INV002345,2096-12-20,119599,SIP,8900,Uttar Pradesh,Agra,B30,36-45,Male,38.3,Net Banking,Verified,True
INV000877,2097-02-17,119599,Redemption,438883,Telangana,Hyderabad,T30,36-45,Female,15.8,Net Banking,Verified,True
INV000286,2097-08-01,119599,Lumpsum,256260,Madhya Pradesh,Indore,T30,26-35,Female,9.8,UPI,Verified,True
INV003029,2097-12-25,119599,SIP,1090,Delhi,New Delhi,T30,56+,Male,59.8,UPI,Verified,True
INV003531,2097-12-26,119599,Lumpsum,24808,Delhi,Gurugram,T30,36-45,Male,41.9,Net Banking,Verified,True
INV004514,2098-01-11,119599,Lumpsum,381496,Haryana,Faridabad,B30,46-55,Male,40.1,Cheque,Verified,True
INV000596,2098-02-25,119599,SIP,16510,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified,True
INV000062,2098-03-19,119599,Redemption,386688,Haryana,Faridabad,B30,46-55,Male,22.9,Cheque,Verified,True
INV003376,2098-04-01,119599,SIP,9145,Delhi,New Delhi,T30,36-45,Male,44.4,Net Banking,Verified,True
INV004333,2098-04-25,119599,SIP,1853,Telangana,Hyderabad,T30,36-45,Female,14.8,Mandate,Verified,True
INV004216,2098-04-26,119599,SIP,26054,Karnataka,Bangalore,T30,26-35,Male,8.3,Net Banking,Verified,True
INV000980,2098-05-06,119599,SIP,55062,West Bengal,Kolkata,T30,18-25,Female,7.3,UPI,Pending,True
INV000341,2098-05-08,119599,SIP,17308,Delhi,New Delhi,T30,26-35,Male,19.6,Cheque,Verified,True
INV000580,2098-05-22,119599,Redemption,424433,Uttar Pradesh,Agra,B30,56+,Male,31.8,Mandate,Verified,True
INV002750,2098-07-21,119599,SIP,1797,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Mandate,Verified,True
INV002488,2098-09-11,119599,SIP,5321,Delhi,Gurugram,T30,26-35,Male,12.2,Cheque,Verified,True
INV003060,2098-10-27,119599,Redemption,496454,Rajasthan,Jaipur,T30,56+,Female,16.6,Net Banking,Verified,True
INV004970,2098-11-30,119599,SIP,3148,Maharashtra,Nashik,B30,36-45,Female,27.6,UPI,Verified,True
INV001145,2099-02-25,119599,SIP,42090,Delhi,Gurugram,T30,18-25,Female,4.3,Mandate,Verified,True
INV004811,2099-04-10,119599,SIP,4567,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified,True
INV001402,2099-04-11,119599,SIP,40594,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Verified,True
INV002347,2099-06-11,119599,SIP,3131,Delhi,New Delhi,T30,26-35,Female,6.5,Cheque,Pending,True
INV003962,2099-07-14,119599,SIP,9104,Haryana,Gurugram,T30,26-35,Male,20.4,Net Banking,Verified,True
INV002260,2099-07-23,119599,Lumpsum,292614,Telangana,Hyderabad,T30,26-35,Female,10.1,Cheque,Verified,True
INV001037,2099-07-30,119599,SIP,12181,Haryana,Faridabad,B30,36-45,Female,41.8,Cheque,Verified,True
INV004071,2099-10-24,119599,SIP,8256,Gujarat,Ahmedabad,T30,36-45,Female,22.2,Net Banking,Verified,True
INV003507,2100-01-23,119599,SIP,42588,Karnataka,Bangalore,T30,26-35,Female,22.5,Mandate,Verified,True
INV003678,2100-03-18,119599,SIP,7286,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Cheque,Verified,True
INV004885,2100-04-10,119599,SIP,8889,Punjab,Amritsar,B30,26-35,Male,11.7,Mandate,Verified,True
INV003734,2100-04-17,119599,SIP,16012,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,UPI,Verified,True
INV003048,2100-07-02,119599,SIP,10714,Rajasthan,Jaipur,T30,26-35,Female,20.6,Mandate,Verified,True
INV003697,2100-09-09,119599,Lumpsum,383572,Maharashtra,Mumbai,T30,18-25,Male,6.3,Cheque,Verified,True
INV003748,2100-09-15,119599,Lumpsum,440332,Madhya Pradesh,Indore,T30,46-55,Male,66.4,Cheque,Verified,True
INV004307,2100-10-01,119599,Lumpsum,467946,Haryana,Faridabad,B30,26-35,Male,19.3,Cheque,Verified,True
INV000849,2100-10-15,119599,SIP,532,Delhi,Gurugram,T30,56+,Female,32.5,UPI,Verified,True
INV004365,2100-11-01,119599,SIP,7579,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Verified,True
INV004070,2100-12-16,119599,SIP,1808,Maharashtra,Pune,T30,26-35,Male,13.8,Cheque,Verified,True
INV002595,2101-03-24,119599,SIP,1194,Tamil Nadu,Coimbatore,B30,36-45,Male,27.8,UPI,Verified,True
INV002286,2101-04-07,119599,Redemption,128118,Tamil Nadu,Coimbatore,B30,18-25,Male,5.9,Cheque,Verified,True
INV004192,2101-05-29,119599,SIP,2497,Maharashtra,Mumbai,T30,26-35,Male,17.1,UPI,Verified,True
INV004076,2101-07-23,119599,SIP,29412,Madhya Pradesh,Indore,T30,26-35,Male,15.7,UPI,Verified,True
INV003757,2101-08-01,119599,SIP,807,Uttar Pradesh,Agra,B30,18-25,Male,3.7,Cheque,Verified,True
INV003778,2101-09-28,119599,Redemption,287238,Tamil Nadu,Chennai,T30,36-45,Male,59.4,UPI,Verified,True
INV002106,2101-12-26,119599,SIP,1885,Uttar Pradesh,Lucknow,T30,26-35,Male,20.8,Cheque,Verified,True
INV001279,2102-01-11,119599,SIP,2557,Karnataka,Bangalore,T30,46-55,Male,76.7,UPI,Verified,True
INV000726,2102-02-01,119599,Lumpsum,368105,Punjab,Chandigarh,T30,26-35,Male,21.1,Cheque,Verified,True
INV001692,2102-02-19,119599,Lumpsum,495004,Rajasthan,Jaipur,T30,26-35,Male,11.7,UPI,Verified,True
INV001265,2102-04-13,119599,Redemption,280351,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,UPI,Verified,True
INV001484,2102-07-06,119599,Lumpsum,335239,Tamil Nadu,Chennai,T30,36-45,Male,13.1,Cheque,Verified,True
INV000521,2102-07-07,119599,Lumpsum,129159,West Bengal,Kolkata,T30,26-35,Male,9.7,UPI,Verified,True
INV004157,2102-10-07,119599,Lumpsum,440649,Madhya Pradesh,Indore,T30,36-45,Male,39.1,Mandate,Verified,True
INV004078,2103-01-29,119599,SIP,54984,Delhi,Noida,T30,18-25,Male,3.8,Cheque,Verified,True
INV003419,2103-05-26,119599,SIP,22697,Maharashtra,Pune,T30,18-25,Male,5.3,Mandate,Verified,True
INV002574,2103-05-28,119599,Lumpsum,305367,Maharashtra,Nashik,B30,26-35,Male,11.1,Net Banking,Verified,True
INV000255,2103-06-01,119599,Lumpsum,421584,Haryana,Gurugram,T30,26-35,Female,19.9,UPI,Pending,True
INV001611,2103-06-09,119599,Lumpsum,388205,West Bengal,Kolkata,T30,18-25,Female,7.4,UPI,Verified,True
INV003206,2103-06-14,119599,SIP,6575,Gujarat,Ahmedabad,T30,26-35,Male,24.1,Net Banking,Verified,True
INV000874,2103-08-07,119599,SIP,876,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified,True
INV000475,2103-09-12,119599,Redemption,345799,West Bengal,Kolkata,T30,56+,Female,49.7,Cheque,Verified,True
INV003301,2103-11-22,119599,SIP,8844,Rajasthan,Udaipur,B30,26-35,Male,14.2,UPI,Verified,True
INV004661,2103-12-02,119599,SIP,7630,Maharashtra,Nashik,B30,26-35,Male,9.8,UPI,Pending,True
INV004254,2103-12-05,119599,SIP,946,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,Cheque,Verified,True
INV001566,2104-03-21,119599,SIP,5930,West Bengal,Kolkata,T30,18-25,Male,7.8,Cheque,Verified,True
INV000623,2104-05-27,119599,Lumpsum,88234,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Net Banking,Verified,True
INV001455,2104-06-16,119599,SIP,5420,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Cheque,Verified,True
INV002994,2104-07-24,119599,Lumpsum,54606,Karnataka,Mysore,B30,18-25,Male,8.0,UPI,Verified,True
INV003453,2104-07-30,119599,SIP,8474,Punjab,Chandigarh,T30,36-45,Male,56.3,Mandate,Verified,True
INV003995,2104-08-06,119599,SIP,4350,Uttar Pradesh,Agra,B30,36-45,Female,33.8,UPI,Verified,True
INV004511,2104-08-08,119599,SIP,14102,Gujarat,Ahmedabad,T30,46-55,Female,43.6,Cheque,Verified,True
INV002307,2104-08-22,119599,SIP,28161,Gujarat,Ahmedabad,T30,26-35,Male,24.2,Mandate,Pending,True
INV004787,2104-11-22,119599,SIP,6437,Haryana,Faridabad,B30,26-35,Male,8.2,UPI,Verified,True
INV002184,2105-03-15,119599,Lumpsum,418302,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Cheque,Verified,True
INV002786,2105-05-18,119599,SIP,4868,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Net Banking,Verified,True
INV000042,2105-08-08,119599,SIP,55677,Punjab,Amritsar,B30,26-35,Female,15.3,UPI,Verified,True
INV002626,2105-08-09,119599,SIP,24480,Karnataka,Bangalore,T30,36-45,Male,29.4,Mandate,Pending,True
INV003995,2105-08-18,119599,SIP,864,Uttar Pradesh,Agra,B30,36-45,Female,33.8,Net Banking,Verified,True
INV000072,2105-11-08,119599,Redemption,590635,Gujarat,Ahmedabad,T30,18-25,Female,6.4,UPI,Verified,True
INV002869,2105-11-09,119599,Lumpsum,147396,Haryana,Faridabad,B30,26-35,Male,19.9,Cheque,Verified,True
INV003928,2105-11-18,119599,SIP,51667,Rajasthan,Jaipur,T30,36-45,Male,22.8,UPI,Verified,True
INV002134,2105-12-31,119599,Redemption,291376,Rajasthan,Udaipur,B30,26-35,Male,24.8,Cheque,Verified,True
INV003713,2106-02-19,119599,Redemption,30252,West Bengal,Kolkata,T30,36-45,Female,29.9,UPI,Verified,True
INV002292,2106-03-25,119599,Lumpsum,304133,Rajasthan,Udaipur,B30,36-45,Male,54.1,Cheque,Verified,True
INV001933,2106-04-10,119599,Lumpsum,413600,Rajasthan,Udaipur,B30,26-35,Male,16.4,Mandate,Verified,True
INV001523,2106-07-22,119599,Redemption,283709,Rajasthan,Jaipur,T30,36-45,Female,52.4,UPI,Verified,True
INV002623,2106-08-03,119599,SIP,2184,Tamil Nadu,Chennai,T30,36-45,Male,49.3,Mandate,Verified,True
INV001388,2106-09-18,119599,Redemption,70098,Punjab,Amritsar,B30,46-55,Male,72.8,Cheque,Verified,True
INV000545,2106-10-09,119599,Redemption,336632,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified,True
INV003613,2107-03-21,119599,SIP,2341,Punjab,Amritsar,B30,26-35,Male,13.5,UPI,Verified,True
INV004857,2107-06-21,119599,Lumpsum,165836,Delhi,Noida,T30,26-35,Male,15.3,Mandate,Verified,True
INV001329,2107-08-24,119599,Lumpsum,128802,Punjab,Amritsar,B30,36-45,Female,37.2,UPI,Verified,True
INV004040,2107-10-11,119599,SIP,1076,Gujarat,Ahmedabad,T30,36-45,Male,54.3,Mandate,Verified,True
INV003108,2107-10-16,119599,SIP,582,Gujarat,Ahmedabad,T30,26-35,Female,15.5,Cheque,Verified,True
INV003069,2107-11-25,119599,SIP,493,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,Verified,True
INV000297,2108-01-16,119599,SIP,598,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Net Banking,Verified,True
INV002777,2108-01-25,119599,Redemption,439283,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Net Banking,Verified,True
INV003829,2108-02-19,119599,Redemption,337259,Punjab,Amritsar,B30,36-45,Male,55.6,UPI,Verified,True
INV004817,2108-04-13,119599,SIP,2532,Haryana,Faridabad,B30,26-35,Male,20.4,Net Banking,Verified,True
INV003769,2108-06-19,119599,SIP,8539,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,Pending,True
INV003365,2108-07-06,119599,SIP,522,Uttar Pradesh,Agra,B30,26-35,Male,12.7,Net Banking,Verified,True
INV001745,2108-09-28,119599,SIP,2292,Madhya Pradesh,Indore,T30,18-25,Male,7.3,Net Banking,Verified,True
INV002500,2108-10-13,119599,Lumpsum,138317,Delhi,New Delhi,T30,26-35,Male,14.7,Cheque,Verified,True
INV002733,2108-10-19,119599,SIP,11337,Punjab,Chandigarh,T30,26-35,Male,19.0,Net Banking,Verified,True
INV000337,2108-10-30,119599,SIP,8151,Haryana,Faridabad,B30,56+,Female,73.4,Mandate,Verified,True
INV002746,2108-12-27,119599,SIP,2582,Delhi,Noida,T30,26-35,Male,23.2,UPI,Verified,True
INV004687,2109-01-15,119599,SIP,1000,Madhya Pradesh,Bhopal,B30,36-45,Female,15.1,Mandate,Verified,True
INV000351,2109-01-22,119599,Redemption,149594,Madhya Pradesh,Indore,T30,56+,Female,62.9,Net Banking,Verified,True
INV001111,2109-01-24,119599,SIP,56550,Delhi,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified,True
INV001011,2109-02-28,119599,SIP,44713,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Mandate,Verified,True
INV000053,2109-05-20,119599,SIP,6262,Maharashtra,Pune,T30,36-45,Male,52.3,Net Banking,Verified,True
INV003242,2109-05-29,119599,SIP,8483,Punjab,Chandigarh,T30,26-35,Female,18.1,Mandate,Pending,True
INV004049,2109-07-22,119599,Redemption,326801,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Cheque,Verified,True
INV003791,2109-08-06,119599,SIP,445,Tamil Nadu,Coimbatore,B30,46-55,Male,77.4,Cheque,Verified,True
INV004151,2109-10-16,119599,SIP,11723,Karnataka,Mysore,B30,26-35,Male,21.6,UPI,Verified,True
INV002804,2109-10-25,119599,SIP,20432,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Net Banking,Pending,True
INV003619,2109-11-03,119599,SIP,4770,West Bengal,Kolkata,T30,18-25,Female,3.3,Net Banking,Verified,True
INV002668,2110-01-15,119599,Lumpsum,19480,Delhi,Gurugram,T30,26-35,Male,9.8,Net Banking,Pending,True
INV003249,2110-02-02,119599,SIP,2177,Punjab,Chandigarh,T30,36-45,Male,41.3,Mandate,Verified,True
INV002733,2110-02-10,119599,SIP,22250,Punjab,Chandigarh,T30,26-35,Male,19.0,UPI,Verified,True
INV003750,2110-05-05,119599,SIP,11420,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Net Banking,Verified,True
INV004005,2110-06-01,119599,SIP,22825,West Bengal,Kolkata,T30,26-35,Male,11.0,Mandate,Verified,True
INV000465,2110-07-11,119599,Lumpsum,470954,Maharashtra,Nashik,B30,26-35,Male,20.8,Net Banking,Verified,True
INV001597,2110-07-14,119599,SIP,2026,West Bengal,Kolkata,T30,36-45,Male,46.1,Mandate,Verified,True
INV000360,2110-08-12,119599,SIP,41793,Maharashtra,Mumbai,T30,36-45,Female,55.3,Cheque,Verified,True
INV000949,2110-09-12,119599,SIP,5713,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Cheque,Verified,True
INV001686,2110-09-22,119599,SIP,55540,Rajasthan,Jaipur,T30,26-35,Male,7.5,Net Banking,Verified,True
INV000160,2110-09-26,119599,Redemption,358986,Tamil Nadu,Chennai,T30,36-45,Female,26.8,Cheque,Verified,True
INV001198,2110-09-29,119599,SIP,26891,Maharashtra,Mumbai,T30,26-35,Female,20.4,Net Banking,Verified,True
INV003686,2110-10-25,119599,SIP,15146,Gujarat,Surat,T30,18-25,Male,3.8,Net Banking,Verified,True
INV003275,2110-11-23,119599,SIP,17221,Uttar Pradesh,Agra,B30,26-35,Female,8.1,Cheque,Verified,True
INV001350,2111-01-03,119599,SIP,6216,Madhya Pradesh,Bhopal,B30,46-55,Female,31.7,UPI,Verified,True
INV001587,2111-03-13,119599,Lumpsum,542543,Punjab,Chandigarh,T30,26-35,Male,22.3,UPI,Verified,True
INV001649,2111-03-25,119599,Redemption,67491,Telangana,Hyderabad,T30,36-45,Male,51.5,UPI,Pending,True
INV000004,2111-05-02,119599,SIP,2110,Punjab,Chandigarh,T30,26-35,Male,20.0,UPI,Verified,True
INV003250,2111-05-03,119599,SIP,26027,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Cheque,Verified,True
INV000264,2111-05-04,119599,SIP,1079,Telangana,Hyderabad,T30,36-45,Female,30.6,Net Banking,Verified,True
INV004142,2111-07-12,119599,Lumpsum,267180,West Bengal,Kolkata,T30,26-35,Male,12.0,UPI,Verified,True
INV002542,2111-08-09,119599,SIP,12961,Telangana,Hyderabad,T30,26-35,Female,15.9,Mandate,Verified,True
INV003770,2111-09-03,119599,SIP,41306,Gujarat,Surat,T30,46-55,Male,77.8,Net Banking,Verified,True
INV000165,2111-10-14,119599,SIP,3064,Punjab,Chandigarh,T30,36-45,Female,18.8,UPI,Pending,True
INV004944,2112-01-11,119599,SIP,2630,West Bengal,Kolkata,T30,18-25,Male,4.5,Net Banking,Verified,True
INV001628,2112-01-20,119599,SIP,2074,Rajasthan,Jaipur,T30,36-45,Female,45.6,Cheque,Verified,True
INV000642,2112-01-25,119599,SIP,10770,Gujarat,Surat,T30,26-35,Male,15.6,Cheque,Verified,True
INV003407,2112-02-09,119599,Lumpsum,386737,West Bengal,Kolkata,T30,26-35,Male,6.7,Mandate,Verified,True
INV000719,2112-04-05,119599,Lumpsum,173663,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,UPI,Verified,True
INV002586,2112-07-08,119599,SIP,53065,West Bengal,Kolkata,T30,26-35,Female,9.1,Cheque,Verified,True
INV001628,2112-08-16,119599,SIP,24599,Rajasthan,Jaipur,T30,36-45,Female,45.6,Mandate,Verified,True
INV002913,2112-08-30,119599,Lumpsum,453889,Delhi,New Delhi,T30,56+,Male,28.5,Cheque,Verified,True
INV003506,2112-10-22,119599,SIP,2736,Tamil Nadu,Chennai,T30,56+,Female,55.5,Mandate,Verified,True
INV002184,2112-12-05,119599,Lumpsum,36889,Uttar Pradesh,Agra,B30,36-45,Female,38.1,Mandate,Verified,True
INV000639,2112-12-19,119599,SIP,2994,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,Cheque,Verified,True
INV003980,2113-03-26,119599,SIP,1671,West Bengal,Kolkata,T30,26-35,Male,7.1,Net Banking,Verified,True
INV004663,2113-04-03,119599,Lumpsum,384549,Punjab,Amritsar,B30,26-35,Male,24.8,Mandate,Pending,True
INV001919,2113-05-05,119599,Lumpsum,411161,Gujarat,Ahmedabad,T30,26-35,Male,17.3,Net Banking,Verified,True
INV003562,2113-05-10,119599,SIP,2523,West Bengal,Kolkata,T30,26-35,Female,11.8,Mandate,Verified,True
INV004094,2113-06-28,119599,SIP,55377,Haryana,Faridabad,B30,26-35,Female,10.0,Mandate,Verified,True
INV001279,2113-08-22,119599,Lumpsum,76816,Karnataka,Bangalore,T30,46-55,Male,76.7,Cheque,Verified,True
INV004918,2024-01-31,120503,Redemption,153828,Punjab,Amritsar,B30,56+,Female,46.9,UPI,Verified,False
INV001508,2024-05-20,120503,SIP,7953,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Cheque,Verified,False
INV000144,2024-07-09,120503,SIP,499,Delhi,Noida,T30,26-35,Male,19.1,Net Banking,Verified,False
INV002658,2024-12-12,120503,Lumpsum,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified,False
INV001961,2025-03-06,120503,SIP,2278,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified,False
INV004887,2025-05-06,120503,Lumpsum,4541,Gujarat,Surat,T30,56+,Female,79.4,Mandate,Verified,False
INV002951,2025-05-31,120503,Lumpsum,243569,Karnataka,Bangalore,T30,36-45,Male,58.6,Cheque,Verified,False
INV002520,2025-06-19,120503,Lumpsum,354499,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified,False
INV004253,2025-07-01,120503,Lumpsum,307911,Rajasthan,Udaipur,B30,36-45,Male,42.3,UPI,Verified,False
INV004741,2025-07-14,120503,Lumpsum,312903,Telangana,Hyderabad,T30,26-35,Female,24.9,Cheque,Verified,False
INV001680,2025-07-28,120503,Lumpsum,449350,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Mandate,Verified,False
INV001863,2025-11-24,120503,Lumpsum,385999,Rajasthan,Jaipur,T30,36-45,Male,24.2,UPI,Verified,False
INV000487,2026-01-15,120503,SIP,7304,Telangana,Hyderabad,T30,36-45,Male,41.7,Net Banking,Verified,False
INV002798,2026-01-28,120503,SIP,41288,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Mandate,Verified,False
INV000175,2026-02-08,120503,SIP,884,Karnataka,Bangalore,T30,26-35,Male,17.3,Mandate,Verified,False
INV002142,2026-04-20,120503,Lumpsum,377263,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Net Banking,Verified,False
INV002714,2026-05-20,120503,Lumpsum,237833,West Bengal,Kolkata,T30,46-55,Male,65.7,Mandate,Pending,False
INV002003,2026-05-28,120503,Redemption,271129,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified,False
INV003189,2026-05-29,120503,Lumpsum,82411,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified,False
INV000421,2026-09-15,120503,Lumpsum,208513,Tamil Nadu,Chennai,T30,36-45,Male,31.9,UPI,Verified,True
INV000418,2026-09-28,120503,SIP,57926,Rajasthan,Jaipur,T30,26-35,Female,13.6,Cheque,Verified,True
INV003552,2026-10-26,120503,Lumpsum,270675,Gujarat,Surat,T30,26-35,Male,17.0,Net Banking,Verified,True
INV003058,2026-11-20,120503,SIP,21710,Karnataka,Mysore,B30,36-45,Male,46.2,Mandate,Verified,True
INV002585,2027-02-05,120503,Redemption,356888,Uttar Pradesh,Lucknow,T30,18-25,Male,3.2,Mandate,Verified,True
INV004497,2027-02-25,120503,Lumpsum,267823,Rajasthan,Jaipur,T30,26-35,Female,13.3,Cheque,Verified,True
INV003985,2027-02-26,120503,SIP,3246,Tamil Nadu,Coimbatore,B30,18-25,Male,4.3,Mandate,Verified,True
INV001043,2027-03-09,120503,Lumpsum,169307,Haryana,Gurugram,T30,18-25,Male,7.8,Mandate,Verified,True
INV003291,2027-03-23,120503,SIP,3531,Gujarat,Surat,T30,36-45,Male,47.1,UPI,Verified,True
INV004109,2027-06-28,120503,Lumpsum,160487,Uttar Pradesh,Lucknow,T30,56+,Female,59.8,UPI,Verified,True
INV000627,2027-08-15,120503,Lumpsum,226010,Delhi,Noida,T30,36-45,Female,49.8,Cheque,Verified,True
INV000811,2027-08-23,120503,SIP,15579,Haryana,Faridabad,B30,36-45,Female,34.5,Cheque,Pending,True
INV001676,2027-11-11,120503,Redemption,111609,Haryana,Faridabad,B30,56+,Female,30.9,Net Banking,Verified,True
INV003078,2027-11-25,120503,Redemption,422119,Haryana,Gurugram,T30,36-45,Male,57.5,Cheque,Verified,True
INV000309,2028-02-07,120503,SIP,14779,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified,True
INV004288,2028-02-08,120503,SIP,8266,Punjab,Amritsar,B30,18-25,Female,6.1,Mandate,Pending,True
INV003301,2028-02-12,120503,SIP,12668,Rajasthan,Udaipur,B30,26-35,Male,14.2,Net Banking,Verified,True
INV004721,2028-02-15,120503,Redemption,78719,Delhi,New Delhi,T30,26-35,Female,18.9,Net Banking,Verified,True
INV001141,2028-05-24,120503,SIP,426,West Bengal,Kolkata,T30,18-25,Female,3.0,Net Banking,Verified,True
INV000691,2028-06-24,120503,SIP,2997,Tamil Nadu,Chennai,T30,18-25,Female,7.8,UPI,Verified,True
INV000888,2028-07-14,120503,SIP,12268,Gujarat,Ahmedabad,T30,26-35,Male,21.9,Net Banking,Verified,True
INV000181,2028-08-03,120503,Redemption,93635,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified,True
INV003081,2028-08-23,120503,Redemption,223265,Delhi,Gurugram,T30,56+,Female,73.4,Cheque,Verified,True
INV004439,2028-11-30,120503,Lumpsum,237499,Haryana,Faridabad,B30,26-35,Male,8.6,UPI,Verified,True
INV001407,2029-01-17,120503,Lumpsum,161563,Rajasthan,Udaipur,B30,26-35,Female,22.2,Net Banking,Verified,True
INV001213,2029-01-19,120503,Redemption,70171,Punjab,Amritsar,B30,36-45,Male,57.7,Mandate,Verified,True
INV000055,2029-01-25,120503,SIP,14420,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,Verified,True
INV000704,2029-03-25,120503,SIP,986,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Net Banking,Verified,True
INV000374,2029-06-17,120503,SIP,56072,West Bengal,Kolkata,T30,18-25,Female,4.1,UPI,Verified,True
INV001001,2029-09-07,120503,Redemption,400385,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Cheque,Pending,True
